"Name","CompanyName"
"SecurityPolicy","Przemyslaw.Klys"
"SecurityPolicyDsc","PowerShellTeam,gaelcolas,dsccommunity"
"SecurityProtocolSetter","mehmetseckin"
"SecurityTxtToolkit","rhymeswithmogul"
"SeeDatum","marckassay"
"SeeShell","beefarino"
"Select-Ast","KevinMarquette"
"Select-Nth","onepamop_monopa"
"SelectCredential","amrowicki"
"SelectHtml","brianary"
"SelectStringExceptComment","YuumeKou"
"SelectXmlExtensions","brianary"
"Selenium","adamdriscoll"
"SelfSignedCertificate","rjmholt"
"SelMVP","PowerShellMichael"
"SemVer","qbik"
"SemVerPS","dev1978"
"Send-FileViaEmail","royashbrook"
"Send-MailKitMessage","austineric"
"Send-MatrixMessage","Odyssey346"
"Send-Message","rowelbalot"
"Send-O365Email","costi0n"
"Send-SMS","costi0n"
"Send-VMKeystrokes","realslacker"
"SendEffectiveConfiguration","StefanRoth"
"SendEmail","tao.yang"
"SendGridCmdlets","CData"
"SendGridTools","PhilipHaglund"
"SendMail","CraigChamberlain"
"SendNetworkPing","NJ_Dude"
"SendNotificationUsingPushover","mateuszpiela"
"SensationSnagger","cryptofyre"
"SentinelARConverter","FBader"
"SentinelEnrichment","fabianbader-gk,ThomasNaunheim-GK"
"SentinelOne","vradchenko"
"SentinelOne.Tools","IPSecMSP-Platform"
"SentinelOneAPI","Celerium"
"Sentry","sentry-powershell-sdk"
"SentryErrorSender","nrukavkov"
"SentryOne.Configure","sabin.io"
"SentryPowershell","Oppfinnaren"
"SEPPMail365","SEPPmail AG"
"SEPPmail365cloud","SEPPmail AG"
"SEPPmailAPI","SEPPmail AG"
"SeptemberBI.Seebrite","SeptemberBI"
"SequenceStudioPowerShell","JMorey"
"seraph","nodev"
"server-startup-order","kpoxo6op"
"ServerAdminCommon","Luisrorta,luis.r.orta"
"ServerConfigurationManager","Fred"
"ServerEye.Powershell.Api","AndyBehr,SearchForTheCode,stefanie.sander"
"ServerEye.Powershell.Helper","AndyBehr,stefanie.sander"
"ServerHealth","WindowsServerPerformanceTeam"
"ServerManagement","twillin912"
"ServerOpsMenu","JasonRoth"
"ServerProtection","lcoul"
"ServerStartupOrder","kpoxo6op"
"ServiceBusCommander","ydinkov"
"ServiceBusForWindowsServerDsc","ryanspletzer"
"ServiceCertStore","ebekker-posh"
"ServiceFabricDSC","NikCharleboisPFE,mstane"
"ServiceFabricSdkContrib","aL3891"
"ServiceLog-powershell-module","VivekKumarAgrawal"
"ServiceManager","NanaLakshmanan"
"ServiceNow","SamMartin,RickA,Gdbarron"
"ServiceNow-CS","caswebsi"
"ServiceNow-MIDServer","satak"
"ServiceNowCmdlets","CData"
"ServiceScaffold","pzaniewski"
"ServiceState","berzns"
"SesioWorker","thechandanbhagat"
"Set-ADUserLogonTo","JohnForet"
"Set-AzAdvancedContext","ChristofferWindahl"
"Set-BiosBootOrderBootSourceStateREDFISH","TexRoemer"
"Set-BiosBootOrderREDFISH","TexRoemer"
"Set-BiosChangePasswordREDFISH","TexRoemer"
"Set-BiosDefaultSettingsREDFISH","TexRoemer"
"Set-Cluster-Alarms","jkeppers"
"Set-Config","martin-rublik"
"Set-DeviceFirmwareRollbackREDFISH","TexRoemer"
"Set-DeviceFirmwareSimpleUpdateREDFISH","TexRoemer"
"Set-DeviceFirmwareSimpleUpdateTransferProtocolREDFISH","TexRoemer"
"set-env","ncox"
"Set-ExportImportServerConfigurationProfileNetworkShareREDFISH","TexRoemer"
"Set-ExportServerConfigurationProfileLocalREDFISH","TexRoemer"
"Set-GitHubSecrets","denisyfrolov"
"Set-GPODescription","anselmoblopes_vh"
"Set-IdracDefaultSettingsREDFISH","TexRoemer"
"Set-IdracLcSystemAttributesREDFISH","TexRoemer"
"Set-IdracUserPasswordREDFISH","TexRoemer"
"Set-ImportServerConfigurationProfileLocalFilenameREDFISH","TexRoemer"
"Set-ImportServerConfigurationProfileLocalREDFISH","TexRoemer"
"Set-ItemContent","royashbrook"
"Set-MultipleBIOSAttributesREDFISH","TexRoemer"
"Set-NetworkPropertiesREDFISH","TexRoemer"
"Set-NextOneTimeBootDeviceREDFISH","TexRoemer"
"Set-NextOneTimeBootVirtualMediaDeviceOemREDFISH","TexRoemer"
"Set-OemNetworkPropertiesREDFISH","TexRoemer"
"Set-OneBIOSAttributeREDFISH","TexRoemer"
"Set-PowerControlREDFISH","TexRoemer"
"Set-PsEnv","rajivharris"
"Set-ScheduleRepositoryUpdateREDFISH","TexRoemer"
"Set-ShodanScanIP","SimeonOnSecurity"
"Set-Title","onepamop_monopa"
"Set-UpdateOneDeviceREDFISH","TexRoemer"
"Set-VirusRescan","SimeonOnSecurity"
"Set-VirusScan","SimeonOnSecurity"
"Set-WallpaperClock","Psychosapien"
"SetBIOS","damien.vanrobaeys"
"SetDefaultEnv","Largehawiian"
"SetEnv","ncavare"
"SetFileTime","mryanmurphy"
"SetImmutableIDNull","AndrewN"
"SetLocationEnhancer","rodgco"
"SetLocationWSLOverride","tmarvin"
"Setup-DevShell","Matthew.Clark"
"SetupD365Environment","SimonOfHH"
"SevOne","jasonmorgan"
"SfBAutomatedLab","Raimund,AutomatedLabTeam"
"SFDiagnostics","renealfonso"
"SFEinsteinAnalyticsCmdlets","CData"
"SFMarketingCloudCmdlets","CData"
"SFTPCmdlets","CData"
"SFTPSyncer","AAeerrsam"
"sFunctions","SupSkiFun"
"SFX.PoshUtilities.DataFileTools","SupernautFX"
"SFX.PoshUtilities.PSObjectTools","StudioDelta-121"
"SGMailer","peter.ruzicska"
"sgnl","marcskij"
"Shabadu","holtsoftware"
"ShaCrypt","thordreier"
"Shade","projectgesehen"
"ShadowCopyHandling","MosaicMKSoftwareLLC"
"ShanghaiTechLogin","Kyaru"
"SHARE","cn_codegod"
"SharedSitecore.Backup","RadicalDave"
"SharedSitecore.SitecoreDocker","RadicalDave"
"SharePoint.Online.RecycleBin.SearchAndRestore","CHEVALIER-INFO"
"SharePoint.Password.Manager","cakriwut"
"SharePoint.Translate","carlosevp"
"SharePoint2010AsmxWebServices","alexmarshall"
"SharePoint2016Commands","sassdawe"
"SharePoint2019Commands","sassdawe"
"SharePointCmdlets","CData"
"SharePointDistributedCache","harbars"
"SharePointDSC","PowerShellTeam,gaelcolas,dsccommunity"
"SharePointEssentials","Przemyslaw.Klys"
"SharePointOnline.CSOM","sBattenberg"
"SharePointPnP.PowerShell.Commands.Files.Recurse","RyenTang"
"SharePointPnPPowerShell2013","erwinvanhunen,sharepointpnp"
"SharePointPnPPowerShell2016","erwinvanhunen,sharepointpnp"
"SharePointPnPPowerShell2019","erwinvanhunen,sharepointpnp"
"SharePointPnPPowerShellOnline","erwinvanhunen,sharepointpnp"
"SharePointSDK","tao.yang"
"Sharma20","dineshc"
"ShellGPT","yamautomate"
"ShellMenuX","FatherOfFive"
"ShellServer","henriquedoval"
"ShellSPDeleteCount","WillyMoselhy"
"Sherlock","vScripter"
"SherpaShell","JC_Ryan"
"Sherweb-API","djust270"
"shibis-pwsh-admin-module","RealShibi"
"shiftavenue.GraphAutomation","shiftavenue-janhendrikpeters"
"SHIMSOFT-Fundamentals","SHIMSOFT"
"SHIMSOFT-Holidays","SHIMSOFT"
"SHIMSOFT-iTunesSearch","SHIMSOFT"
"SHIMSOFT-MS365info","SHIMSOFT"
"SHIMSOFT-NetProcess","SHIMSOFT"
"SHiPS","PowerShellTeam,Jianyunt,jen"
"ShipStationCmdlets","CData"
"ShodanCVE","True-Kalichuza"
"ShopifyCmdlets","CData"
"Shotgun","WilTaylor"
"ShoutOut","Adicitus"
"Show-Calendar","dineshreddygots"
"Show-Progress","ForrestPitz"
"Show-Variable","khooz"
"ShowColumns","LukaszPatalas"
"ShowDemo","Start-Automating"
"ShowDscResourceModule","inchara"
"ShowMessageBox","ydinkov"
"ShowPSAst","lzybkr"
"ShowUI","Start-Automating"
"shrinkdadatabase","javydekoning"
"ShriTestCalendar","shrikantjoshi007"
"ShuffleScreen","Start-Automating"
"SidCloner","JiriF"
"SidConversion","almaceleste"
"SifHelper","iamandycohen"
"Sigma2Sentinel","jeremyh"
"sigmadb","ncrqnt"
"signalfx","cdhunt"
"SignPath","SignPath,PSavoieSignPath,gkment"
"SignPathDocker","psavoie-signpath,SignPath,PSavoieSignPath,gkment"
"Signpdf","Sirwan"
"SilentInstall","dzmitry.lahoda"
"Silk","pshdo"
"silkiscsi","JayAreP"
"SimpleADAdmin","Martin9700"
"SimpleAzureDevOps","wpdg"
"SimpleDockerApps","stefanjarina"
"SimpleEnv","ChanceCarroll"
"SimpleEventLogging","tedhardymsft"
"SimpleIP","thordreier"
"SimpleLogCmdlet","Azven"
"SimpleLogger","PatrykMilewski"
"SimpleMenu","itfranck"
"SimplePasswordGenerator","hkarthik7"
"SimplePowerShellLogger","TheDammedGamer"
"SimplePrtg","IMJLA"
"SimplePSLog","bastien-w"
"SimplePSLogger","geekwhocodes"
"SimpleRequest","hwangzhiming"
"SimpleSettings","sytone"
"SimpleSoft.Utils","roman.didenko"
"SimpleTextLogger","Fozzy"
"Simpleverse.AsciiDoc","lukaferlez"
"Simpleverse.Bicep","lukaferlez"
"Simplex","beefarino"
"SimplyCredential","Mithrandyr"
"SimplyDataVerse","Mithrandyr"
"SimplyDraw","Mithrandyr"
"SimplyLog","Mithrandyr"
"SimplyMC","Mithrandyr"
"SimplyOpenConnection","realslacker"
"SimplySql","Mithrandyr"
"SimplyXD","Mithrandyr"
"sims-reporter","Monkeytonk"
"SimwoodAPI","mspp"
"SingleInstance","alekdavis"
"SingleStoreCmdlets","CData"
"SinkProfile","tommymaynard"
"Sintez.Module.RDS","Sergey_Rusak"
"SIORestToolKit","labbuildr"
"Sips.PowerCli","Anarkin"
"sitecore-automation","plrose01"
"Sitecore.Automation.Framework","rossenpettrov"
"Sitecore.Azure","oleg.burov"
"Sitecore.Courier","adoprog"
"Sitecore.Pathfinder","JakobChristensen"
"SitecoreAssemblyList","richardszalay"
"SitecoreAzureKuduTools","azerts"
"SitecoreCecSearchModule","jballe"
"SitecoreInstallAzure","robertsenktas"
"sitecoreinstallextensions","robertsenktas"
"SitecoreInstallHelper","georgechang"
"SitecoreLocal","RadicalDave"
"SitecoreShipFunctions","patrickperrone"
"Sixel","trackd"
"sixkcd","trackd"
"SixPivot.Azure","flcdrg"
"sjAzureTools","StevenJudd"
"Skaldhor.HelperFunctions","Skaldhor"
"SkolniLogin","TheNetworg"
"SkunkLabAks","wmattlong"
"SkunkLabAzure","wmattlong"
"SkunkLabPiraeus","wmattlong"
"SkunkLabVirtualRtu","wmattlong"
"SkunkLabVrtuFunctions","wmattlong"
"SKYAPI","Sekers"
"SkykickAPI","BoSen29"
"skyline-sppowershell","bshells"
"SkylineAutomationToolkit","simplenetwks"
"SkylineUtils","simplenetwks"
"SkypeToolPack","roberth"
"SkyWire-Docker","sw-kaung"
"SkyWire-PSDatabase","sw-kaung"
"SkyWire-PSGateway","sw-kaung"
"SkyWire-PSInstaller","sw-kaung"
"SkyWire-PSInstallerHelpers","sw-kaung"
"SkyWire-PSPOS","sw-kaung"
"SkyWire-PSWebConfig","sw-kaung"
"Slack","mgeorgebrown89"
"Slack.Backup","alan-null"
"SlackBot","markwragg"
"SlackBuildHelper","steelsharktech"
"SlackCmdlets","CData"
"SlackDSCResource","DougFinke"
"SlackMessaging","DanielCaulfield"
"SlackWeb","exchange12rocks"
"SleeperPS","chisho21"
"SLMenu","SteveALowe"
"slmgr-ps","ZaferBalkan"
"SLPSLib","KReddy"
"SMA-Assets","jaybee"
"SmallsOnline.Subnetting.Pwsh","Smalls1652"
"SmallsOnline.TeamsAttendance.Pwsh","Smalls1652"
"SmallsOnline.WindowsBuildNumbers.Pwsh","Smalls1652"
"SMART-BcBuildHelper","DavydovRoman"
"SmartAceDesigns.ScriptoFormTemplates","SmartAceDesigns"
"SmartDialConfig","Largehawiian"
"SmartLogAnalyzer","williebonnerjr"
"SmartLogging","DoCode"
"SmartNotes","lagebj"
"SmartPlanets.AzureUtilities","LuckyHRE"
"Smartsheet","Clifra_Jones"
"SmartsheetCmdlets","CData"
"SMAX","Callidus2000,callidus2001"
"smb","cn_codegod"
"SMBBlueprint","Inovativ,Jan_Van_Meirvenne,Stijnc"
"SMBIOS","VincentAnso"
"SmiteAPI","BFord"
"SMLets","FreemanRU"
"SMLetsExt","robplank"
"SmoRenewableToken","webward"
"SMP.PowerModules","m.vaneck"
"SMSBroardcast","Nillth"
"SMTP2GOModule","burn56"
"Smtp4Dev4BcContainers","ChrisBlankDe"
"SmtpClientDiag","richfaj"
"SMAAuthoringToolkit","SMA2016"
"SnapchatAdsCmdlets","CData"
"SnapmirrorConvert","wfaguy"
"snek","adamdriscoll"
"snicol","snicol"
"SnipeitPS","snazy2000"
"SnippetPredictor","krymtkts"
"SnippetPx","Poshoholic"
"Snippy","nick.spreitzer"
"SNMP","bartekb"
"SNMPSharpNet","jgrote,JustinGrote"
"SNMPv3","lahell"
"SnowflakeCmdlets","CData"
"SnowSQL","loanDepotDevOps"
"SnsMsSqlPsModule","svesavov"
"SnsPsAdGroupMembers","svesavov"
"SnsPsModule","svesavov"
"SnsPsScriptsMonitoring","svesavov"
"SnsSqlitePsModule","svesavov"
"SOA","sidefumbling,jonade"
"Soap","cyberphor"
"SocketHttpRequest","phbits"
"SocketLabs","matt.soler"
"Sodium","PSModule.io"
"softcookies","softcookies"
"SoftPro.Atmos.Powershell","john.morris"
"SoftPro.Secrets.Powershell","john.morris"
"SoftwareInstallDsc","realslacker"
"SoftwareInstallManager","adbertram"
"SoftwareTimestamping","dfcuomo,DFCUOMOJ,CoreNetBuilder"
"Solarized","Brant"
"SolarLunarName","CraigChamberlain"
"SolarWinds.ServiceDesk","skatterbrainz"
"SolidFire","nicole.cotton_netapp"
"SolidFire.Core","nicole.cotton_netapp,arjun960,siva-vaddipati"
"SolidFire.Linux","nicole.cotton_netapp"
"SomeUsefulLib.Powershell","fantasywindy"
"SonarQubePS","Razvan"
"SonarQubePS2","DanielBock73"
"SonicwallAPI","Largehawiian"
"SonicWallVPN","jumbo"
"SophosCentral","srw"
"SophosEndpoints","Jonathan-from-testlab.live"
"SOQLBuilder","parsam97"
"Sorlov.PowerShell","DSorlov"
"Sort-Files","Elerador"
"SortJson","PowerShellCrack"
"SoundClips","MattQuickenden"
"SourceControl","astral-keks"
"SourceOne_POSH","jrosenth"
"SpaceX","lazywinadm"
"Sparcpoint.Documentation.PowerShellModule","justin-sparcpoint"
"Spark","kingavatar"
"SparkSQLCmdlets","CData"
"SPClientCore","karamem0"
"SPE","michaellwest"
"SpeakeasyPSModule","CashyP"
"spec.appx.management","owen.heaume"
"spec.azure.tables","owen.heaume"
"spec.base.utilities","owen.heaume"
"spec.comport.management","owen.heaume"
"spec.drivemap.utilities","owen.heaume"
"spec.envvar.management","owen.heaume"
"spec.file.utilities","owen.heaume"
"spec.function.setup","owen.heaume"
"spec.graphapi.utilities","owen.heaume"
"spec.microsoft.authentication","owen.heaume"
"spec.module.creator","owen.heaume"
"spec.module.loader","owen.heaume"
"spec.module.management","owen.heaume"
"spec.module.setup","owen.heaume"
"spec.network.management","owen.heaume"
"spec.printer.management","owen.heaume"
"spec.psengine","owen.heaume"
"spec.registry.management","owen.heaume"
"spec.scheduledtask.management","owen.heaume"
"spec.shortcut.management","owen.heaume"
"spec.teamviewer.utilities","owen.heaume"
"spec.tonoref.management","owen.heaume"
"spec.visualfields.management","owen.heaume"
"SpecAzTables","owen.heaume"
"SpecAzTableStorageTools","owen.heaume"
"SpecBaseModule","owen.heaume"
"SpecComPortManager","owen.heaume"
"SpecCreateModule","owen.heaume"
"specialK","ThePoShWolf"
"SpecIRLHelper","owen.heaume"
"SpecModuleImporter","owen.heaume"
"SpecPrinters","owen.heaume"
"SpecTeamViewerLegacy","owen.heaume"
"SpectrumConnect-Client","ginolv,manish.khandelwal"
"SpectrumControlBase-Client","ginolv"
"SpeculationControl","PowerShellTeam,msftsecresponse"
"SpeechTagger","LeeHolmes"
"SpeedTest-CLI","psdevuk"
"SpeedTestCLI","psdevuk"
"SpeedTester","MarkUkotic"
"SpfAnalyzer","JiriF"
"SpicetifyModule","eliasblume"
"SpiceWorld2016_PowerShellUnplugged","jsnover"
"Spieker","Mimi"
"SpinnakerHalyard","btburnett3"
"Spiny","RichieBzzzt"
"SplatHelper","trevor"
"Splatter","Start-Automating"
"splattyps","stvnrs"
"Split-AzResourceID","isshukla"
"Split-FreightItemsGBForMCTF","royashbrook"
"SplitCollection","MartinGC94"
"splitoutput","exchange12rocks"
"SplitPipeline","nightroman"
"Splitwise","kengam3x"
"SplunkCmdlets","CData"
"SPMTools","AbelFox"
"SpnLibrary","jeffpatton1971"
"SPO.PowerShell.Predictor","anoopt"
"SPOCSoMInterface","rednender"
"SpoI18n","Mirko"
"Sporq","markgar1"
"SportsbookXray","ddejan"
"sportsmonk-api","cmatchett82"
"Spotishell","wardbox"
"SPPCmdlets","szeidat"
"SPPermission","Fred"
"Spread","lipkau"
"SPReplicator","chrissylemaire"
"SPSAeries","jgeron-suhsd"
"SPSAeriesAssetSync","jgeron-suhsd"
"SPSImmyBot","jgeron-suhsd"
"SPSMonday","jgeron-suhsd"
"SQL-SMO","Yevrag35"
"SQLAutoRestores","Stuart-Moore"
"Sqlbi.PbiPushTools","marcosqlbi"
"SqlBIManager","SjoerdVN"
"SQLBitsPS","SQLDBAWithABeard"
"SqlChangeAutomation","Redgate"
"sqlClientPS","sebastiank,mattiaswolff,sebastiankromka,piotr.baran,pbaran101010"
"SqlDatabase","MaxIeremenko"
"SQLDBATools","imajaydwivedi"
"SQLDiagAPI","SQLDBAWithABeard"
"SQLEventAnalysis","jmaccollum-liv"
"SQLExtensions","gogbg"
"SQLHelper","RuiRomano"
"SQLInvokeScripts","HugoTap"
"SQLite","beefarino"
"SQLiteModule","datenteiler"
"SqlNinjaSyncAG","concatskills"
"SqlPackageUtils","mniak"
"SqlPipeline","apteco_fvb"
"SQLQueryBuilder","ZFK"
"SqlQueryClass","BrooksV"
"SqlQueryCompare","michalporeba"
"SqlQueryHelper","saw-friendship"
"SqlReportingServicesPS","Matticusau"
"SqlServer","matteot_msft"
"SqlServer-Version-Management","devizer"
"SQLServerDevOpsTools","DennisWagner"
"SqlServerDsc","PowerShellTeam,gaelcolas,dsccommunity"
"SqlServerFever","claudiospizzi"
"SQLServerJobsModule","mnadobnik"
"SqlServerPatcher","cashfoley"
"SqlServerTools","netsec4u"
"SQLServerUpdatesModule","mnadobnik"
"SqlSizer-MSSQL","marcin.golebiowski"
"SqlStig","michael.haken"
"SqlTemplate","panasenco"
"SqlTools","brianaddicks"
"SquareCmdlets","CData"
"SR-Security","JessieSalgado"
"SRxCore","nmukhin2251"
"SRXEnv","Achim"
"SRxExplorer","nmukhin2251"
"SRxSysTrayHost","nmukhin2251"
"SS.CliMenu","johnwcarew"
"SS.PowerShell","johnwcarew"
"SS6AdminModule","syncplify"
"SSASCmdlets","CData"
"SSASHelper","RuiRomano"
"ssasTools","bobduffyie,dgupta"
"SSAW","vavalomi"
"SSH","jodoglevy"
"SSH-Copy-ID","n8tg"
"ssh-wrapper","GSGBen"
"SSHManagement","b.fourie"
"SSHSessions","joakimbs"
"sshUtils","sabbaman"
"SsisPackageExport","DedMedVed"
"SslLabs","mmcnabb"
"SslWebBinding","bdukes,bdukes-engage,bdukes-engage1"
"SSP.PnPLibrary","polar"
"SSP.PorteoLibrary","polar"
"SSPowerShellBoilerplate","SeeminglyScience"
"SSRS","timabell"
"SSRSRDLComparator","NandanHegde"
"SSV-Core","clayton.lautier"
"SSY.Test","yeddlapurishivasai"
"St2.Client","anthonypjshaw"
"StableTablePS","szeraax"
"stackdb","wsmelton"
"StackDeploy","jwillman"
"StaffCalendar","bordwalk2000"
"StageCoder","SimonWahlin"
"StaleHosts","vhcomptech"
"stark-apps","alexdresko"
"Start-Application","pwujczyk"
"start-countdowntimer","stib"
"Start-CPUBurn","dfcuomo,DFCUOMOJ,CoreNetBuilder"
"start-install","Slime_V2"
"Start-IntuneRemediationTranscript","mscloudninja"
"Start-Multithread","mrhvid"
"Start-parallel","jamesone"
"Start-ProcessAsUser","moriyoshi"
"Start-PyVenv","b13kjack"
"start-sync","Slime_V2"
"StartDemo","Travis"
"StartSnakeGame","pr_prakash78"
"StarWars","Edemilliere"
"Statistics","NicholasDille"
"StatUSB","Chirishman"
"statuscake-helpers","oliverli"
"StatusCakeDSC","stopthatastronaut,cvandal"
"Statusimo","Przemyslaw.Klys"
"StatuspagePS","mattiaswolff,piotr.baran,sebastian.kozuchowicz,pbaran101010"
"STDockerPS","joakimbs"
"SteamPS","fhjorslev"
"SteamStorefront","mmuffins"
"SteamTech.Hosts","samushenkov"
"StepAutomation","okaraev"
"StepSemVer","ArwynFr"
"sthAdminSDHolder","seth.vs"
"sthArgumentCompleter","seth.vs"
"sthInvokeUsingCulture","seth.vs"
"sthLDAPTools","seth.vs"
"sthMailProfile","seth.vs"
"sthModuleScope","seth.vs"
"sthPipelineTools","seth.vs"
"sthRDPTools","seth.vs"
"sthTools","seth.vs"
"sthVault","seth.vs"
"stigiis","chrissylemaire"
"STIGLib","luzkenin"
"StigRepo","Bewillis,jadean,wiwellin"
"StingarCM","dliboon"
"Stop-App","xsoheilalizadeh"
"StopBruteforce","nneeoo"
"StorageAccountBlobHelper","rhaworth211"
"StorageDsc","PowerShellTeam,gaelcolas,dsccommunity"
"StorageGRID-Webscale","florianf"
"StoragePre2K12","rdbartram"
"StorageSpacesDsc","cschuchardt"
"Store","PSModule.io"
"StoreBroker","StoreBrokerTeam"
"StoredPSCredential","Chirishman"
"Storefront","iainbrighton"
"StorSimpleCopyUtility","ramgana"
"STOXR","joakimbs"
"Strapper","stephen_proval"
"strava","adamdriscoll"
"StreakCmdlets","CData"
"StreamLogging","alekdavis"
"STRemoteLocalGroupManagement","joakimbs"
"StretchReminder","dotpwsh"
"StretchyTypes","carrvo"
"string","FWN,Fred"
"StringBuilder","FWN"
"StringCertProtection","Yevrag35"
"StringManager","hkarthik7"
"StringTokens","dlwyatt"
"StripeCmdlets","CData"
"StrongNaming","x0n"
"Stti","ulrich.vogl"
"STtools","ev00"
"Stucco","devblackops"
"StupidlySimpleNotes","CurtisLusmore"
"Subatomix.ExampleModule","sharpjs"
"SubDirGit","Elerador"
"SubdomainTakeover","aammirmirza"
"Subnet","markwragg"
"SUBnet192.ActiveDirectory","SUBnet192"
"SUBnet192.DNS","SUBnet192"
"SUBnet192.Toolset","SUBnet192"
"SubnetTools","BrentD09"
"Subscene-API","i.edrisian"
"Subscriber","FWN"
"Subtitle","KUTlime"
"SubtractNumbers","b_sanket"
"Sudo","pldmgg"
"SudoEsc","Remart"
"SugarCRMCmdlets","CData"
"SuiteCRMCmdlets","CData"
"sumologic-content","rickjury"
"SumoLogic-Core","binyi3377,sumologic"
"SuntronDevTool","colin_xia"
"SuperSecret.Tools","powers-hell"
"Support.AksArc","madhanrajm"
"SupportDeathClock","Nibushi"
"supVsts","Guillermo.Alicea"
"SURFboard-CableModem","daisaa"
"SurveyMonkeyCmdlets","CData"
"suterdev.tools","suterdev"
"SvcAce","sajense"
"SvcProc","archmachina"
"SvgChart","NicholasDille"
"SVITSO","asajm"
"SvnToGitMirror","rinrab"
"Svrooij.BetterGraph","svrooij"
"SvRooij.ContentPrep.Cmdlet","svrooij"
"SwaggerModule","jensgc"
"Swift-Powershell-File-Icon","waingt"
"SwiftKick.PSCalc","1kevgriff"
"SwisPowerShell","solarwinds"
"SwissMentor","swissmentor"
"switc.configmgr.LogReader","3l0l3"
"SybaseCmdlets","CData"
"SybaseIQCmdlets","CData"
"Symlink","KubaP"
"synaps.buildtasks","JamieH89"
"SyncroRMM","davejlong"
"Syncthing","khaffner"
"synedgy.PSSQlite","gaelcolas"
"syntax-highlighting","digitalguy99"
"SysAdmin-Extras","LuisCarrillo"
"SysAdminsFriends","MScholtes"
"SysAdminTools","MrPig91"
"SysInfo","StephanosCF"
"SysInternals","adamdriscoll"
"SysKit.SPDocKit.PS","matija.hanzic,igor.mesaric"
"Syslog","FWN,Fred"
"SyslogCmdlet","direnconen"
"SysMan.WebApi","eKlientRobert,martennarbe"
"SysmonLinux.Util","cperez"
"SystemAdmins.AdcsToolbox","SystemAdmins"
"SystemAdmins.AutoTyper","SystemAdmins"
"SystemAdmins.Eloomi","SystemAdmins"
"SystemAdmins.M365Assessment","SystemAdmins"
"SystemAdmins.MsEntraMfaToolbox","SystemAdmins"
"SystemCenterOrchestrator","WillyMoselhy"
"SystemColorsGrid","chrissylemaire"
"SystemConfigurations","Ravikanth"
"SystemExtensions","gogbg"
"Systeminfo","SaGSA"
"SystemInfo-ToHTML","anselmoblopes_vh"
"SystemLocaleDsc","PowerShellTeam"
"SystemPathGroups","MitchC"
"SystemSplash","mmillar-bolis"
"T2Tscripts","Denis-Signorelli,SignorelliDenis"
"TabExpansionPlusPlus","lzybkr"
"TableauCRMCmdlets","CData"
"TableUI","jjcarrier"
"TacticalRMMPS","Chasem12345"
"TagLibCli","chris-peterson"
"TAK","tomt"
"Takeown","psdevuk"
"TallyCmdlets","CData"
"TalosTools","caddr"
"TALXIS.SDK.DevOps.CDS.PowerShell","NETWORG"
"TALXIS.SDK.Interactive.PowerShell","NETWORG"
"Taskal.Azure.Modules","samaltaskal"
"TaskJob","JustinGrote"
"TaskModuleIISManageUtility","muthuk,tramsing"
"TaskModuleSqlUtility","muthuk"
"TaskRunner","ajayarora"
"TaskScheduler","Start-Automating"
"TaskServiceUserScan","Fred"
"TaskTamer","Bennish"
"tatux.core","Tatux_Solutions"
"tatux.intune.os.config","Tatux_Solutions"
"tatux.intune.packaging","Tatux_Solutions"
"tatux.telemetry","Tatux_Solutions"
"Tatux.Utils","Tatux_Solutions"
"TauriCraft","chadnpc"
